date_obs,resultat_obs,code_statut,code_qualification_obs
2026-08-31T23:55:00Z,-870.0,8,16
2026-08-31T23:50:00Z,-875.0,8,16
2026-08-31T23:45:00Z,-871.0,8,16
2026-08-31T23:40:00Z,-875.0,8,16
2026-08-31T23:35:00Z,-874.0,8,16
2026-08-31T23:30:00Z,-875.0,8,16
2026-08-31T23:25:00Z,-879.0,8,16
2026-08-31T23:20:00Z,-877.0,8,16
2026-08-31T23:15:00Z,-880.0,8,16
2026-08-31T23:10:00Z,-874.0,8,16
2026-08-31T23:05:00Z,-875.0,8,16
2026-08-31T23:00:00Z,-876.0,8,16
2026-08-31T22:55:00Z,-876.0,8,16
2026-08-31T22:50:00Z,-875.0,8,16
2026-08-31T22:45:00Z,-875.0,8,16
2026-08-31T22:40:00Z,-880.0,8,16
2026-08-31T22:35:00Z,-879.0,8,16
2026-08-31T22:30:00Z,-875.0,8,16
2026-08-31T22:25:00Z,-879.0,8,16
2026-08-31T22:20:00Z,-877.0,8,16
2026-08-31T22:15:00Z,-876.0,8,16
2026-08-31T22:10:00Z,-876.0,8,16
2026-08-31T22:05:00Z,-876.0,8,16
2026-08-31T22:00:00Z,-874.0,8,16
2026-08-31T21:55:00Z,-876.0,8,16
2026-08-31T21:50:00Z,-874.0,8,16
2026-08-31T21:45:00Z,-877.0,8,16
2026-08-31T21:40:00Z,-876.0,8,16
2026-08-31T21:35:00Z,-870.0,8,16
2026-08-31T21:30:00Z,-872.0,8,16
2026-08-31T21:25:00Z,-876.0,8,16
2026-08-31T21:20:00Z,-872.0,8,16
2026-08-31T21:15:00Z,-877.0,8,16
2026-08-31T21:10:00Z,-874.0,8,16
2026-08-31T21:05:00Z,-875.0,8,16
2026-08-31T21:00:00Z,-876.0,8,16
2026-08-31T20:55:00Z,-884.0,8,16
2026-08-31T20:50:00Z,-877.0,8,16
2026-08-31T20:45:00Z,-872.0,8,16
2026-08-31T20:40:00Z,-874.0,8,16
2026-08-31T20:35:00Z,-879.0,8,16
2026-08-31T20:30:00Z,-871.0,8,16
2026-08-31T20:25:00Z,-882.0,8,16
2026-08-31T20:20:00Z,-876.0,8,16
2026-08-31T20:15:00Z,-880.0,8,16
2026-08-31T20:10:00Z,-882.0,8,16
2026-08-31T20:05:00Z,-880.0,8,16
2026-08-31T20:00:00Z,-884.0,8,16
2026-08-31T19:55:00Z,-882.0,8,16
2026-08-31T19:50:00Z,-886.0,8,16
2026-08-31T19:45:00Z,-885.0,8,16
2026-08-31T19:40:00Z,-886.0,8,16
2026-08-31T19:35:00Z,-887.0,8,16
2026-08-31T19:30:00Z,-885.0,8,16
2026-08-31T19:25:00Z,-889.0,8,16
2026-08-31T19:20:00Z,-897.0,8,16
2026-08-31T19:15:00Z,-887.0,8,16
2026-08-31T19:10:00Z,-890.0,8,16
2026-08-31T19:05:00Z,-887.0,8,16
2026-08-31T19:00:00Z,-894.0,8,16
2026-08-31T18:55:00Z,-891.0,8,16
2026-08-31T18:50:00Z,-891.0,8,16
2026-08-31T18:45:00Z,-886.0,8,16
2026-08-31T18:40:00Z,-887.0,8,16
2026-08-31T18:35:00Z,-891.0,8,16
2026-08-31T18:30:00Z,-884.0,8,16
2026-08-31T18:25:00Z,-885.0,8,16
2026-08-31T18:20:00Z,-890.0,8,16
2026-08-31T18:15:00Z,-884.0,8,16
2026-08-31T18:10:00Z,-884.0,8,16
2026-08-31T18:05:00Z,-880.0,8,16
2026-08-31T18:00:00Z,-875.0,8,16
2026-08-31T17:55:00Z,-870.0,8,16
2026-08-31T17:50:00Z,-881.0,8,16
2026-08-31T17:45:00Z,-876.0,8,16
2026-08-31T17:40:00Z,-875.0,8,16
2026-08-31T17:35:00Z,-866.0,8,16
2026-08-31T17:30:00Z,-869.0,8,16
2026-08-31T17:25:00Z,-866.0,8,16
2026-08-31T17:20:00Z,-866.0,8,16
2026-08-31T17:15:00Z,-861.0,8,16
2026-08-31T17:10:00Z,-861.0,8,16
2026-08-31T17:05:00Z,-861.0,8,16
2026-08-31T17:00:00Z,-860.0,8,16
2026-08-31T16:55:00Z,-850.0,8,16
2026-08-31T16:50:00Z,-849.0,8,16
2026-08-31T16:45:00Z,-849.0,8,16
2026-08-31T16:40:00Z,-841.0,8,16
2026-08-31T16:35:00Z,-844.0,8,16
2026-08-31T16:30:00Z,-844.0,8,16
2026-08-31T16:25:00Z,-840.0,8,16
2026-08-31T16:20:00Z,-839.0,8,16
2026-08-31T16:15:00Z,-827.0,8,16
2026-08-31T16:10:00Z,-826.0,8,16
2026-08-31T16:05:00Z,-822.0,8,16
2026-08-31T16:00:00Z,-821.0,8,16
2026-08-31T15:55:00Z,-821.0,8,16
2026-08-31T15:50:00Z,-821.0,8,16
2026-08-31T15:45:00Z,-817.0,8,16
2026-08-31T15:40:00Z,-817.0,8,16
2026-08-31T15:35:00Z,-810.0,8,16
2026-08-31T15:30:00Z,-810.0,8,16
2026-08-31T15:25:00Z,-807.0,8,16
2026-08-31T15:20:00Z,-804.0,8,16
2026-08-31T15:15:00Z,-814.0,8,16
2026-08-31T15:10:00Z,-805.0,8,16
2026-08-31T15:05:00Z,-804.0,8,16
2026-08-31T15:00:00Z,-809.0,8,16
2026-08-31T14:55:00Z,-807.0,8,16
2026-08-31T14:50:00Z,-806.0,8,16
2026-08-31T14:45:00Z,-814.0,8,16
2026-08-31T14:40:00Z,-815.0,8,16
2026-08-31T14:35:00Z,-815.0,8,16
2026-08-31T14:30:00Z,-817.0,8,16
2026-08-31T14:25:00Z,-822.0,8,16
2026-08-31T14:20:00Z,-826.0,8,16
2026-08-31T14:15:00Z,-826.0,8,16
2026-08-31T14:10:00Z,-834.0,8,16
2026-08-31T14:05:00Z,-831.0,8,16
2026-08-31T14:00:00Z,-841.0,8,16
2026-08-31T13:55:00Z,-847.0,8,16
2026-08-31T13:50:00Z,-850.0,8,16
2026-08-31T13:45:00Z,-857.0,8,16
2026-08-31T13:40:00Z,-855.0,8,16
2026-08-31T13:35:00Z,-861.0,8,16
2026-08-31T13:30:00Z,-869.0,8,16
2026-08-31T13:25:00Z,-870.0,8,16
2026-08-31T13:20:00Z,-869.0,8,16
2026-08-31T13:15:00Z,-874.0,8,16
2026-08-31T13:10:00Z,-884.0,8,16
2026-08-31T13:05:00Z,-892.0,8,16
2026-08-31T13:00:00Z,-881.0,8,16
2026-08-31T12:55:00Z,-896.0,8,16
2026-08-31T12:50:00Z,-896.0,8,16
2026-08-31T12:45:00Z,-902.0,8,16
2026-08-31T12:40:00Z,-910.0,8,16
2026-08-31T12:35:00Z,-907.0,8,16
2026-08-31T12:30:00Z,-902.0,8,16
2026-08-31T12:25:00Z,-906.0,8,16
2026-08-31T12:20:00Z,-904.0,8,16
2026-08-31T12:15:00Z,-905.0,8,16
2026-08-31T12:10:00Z,-909.0,8,16
2026-08-31T12:05:00Z,-909.0,8,16
2026-08-31T12:00:00Z,-902.0,8,16
2026-08-31T11:55:00Z,-902.0,8,16
2026-08-31T11:50:00Z,-899.0,8,16
2026-08-31T11:45:00Z,-900.0,8,16
2026-08-31T11:40:00Z,-896.0,8,16
2026-08-31T11:35:00Z,-900.0,8,16
2026-08-31T11:30:00Z,-892.0,8,16
2026-08-31T11:25:00Z,-896.0,8,16
2026-08-31T11:20:00Z,-894.0,8,16
2026-08-31T11:15:00Z,-891.0,8,16
2026-08-31T11:10:00Z,-894.0,8,16
2026-08-31T09:05:00Z,-890.0,8,16
2026-08-31T09:00:00Z,-889.0,8,16
2026-08-31T08:55:00Z,-890.0,8,16
2026-08-31T08:50:00Z,-889.0,8,16
2026-08-31T08:45:00Z,-889.0,8,16
2026-08-31T08:40:00Z,-889.0,8,16
2026-08-31T08:35:00Z,-882.0,8,16
2026-08-31T08:30:00Z,-882.0,8,16
2026-08-31T08:25:00Z,-881.0,8,16
2026-08-31T08:20:00Z,-885.0,8,16
2026-08-31T08:15:00Z,-882.0,8,16
2026-08-31T08:10:00Z,-880.0,8,16
2026-08-31T08:05:00Z,-874.0,8,16
2026-08-31T08:00:00Z,-875.0,8,16
2026-08-31T07:55:00Z,-871.0,8,16
2026-08-31T07:50:00Z,-874.0,8,16
2026-08-31T07:45:00Z,-874.0,8,16
2026-08-31T07:40:00Z,-869.0,8,16
2026-08-31T07:35:00Z,-870.0,8,16
2026-08-31T07:30:00Z,-862.0,8,16
2026-08-31T07:25:00Z,-865.0,8,16
2026-08-31T07:20:00Z,-856.0,8,16
2026-08-31T07:15:00Z,-857.0,8,16
2026-08-31T07:10:00Z,-851.0,8,16
2026-08-31T07:05:00Z,-854.0,8,16
2026-08-31T07:00:00Z,-851.0,8,16
2026-08-31T06:55:00Z,-847.0,8,16
2026-08-31T06:50:00Z,-844.0,8,16
2026-08-31T06:45:00Z,-840.0,8,16
2026-08-31T06:40:00Z,-837.0,8,16
2026-08-31T06:35:00Z,-837.0,8,16
2026-08-31T06:30:00Z,-830.0,8,16
2026-08-31T06:25:00Z,-829.0,8,16
2026-08-31T06:20:00Z,-830.0,8,16
2026-08-31T06:15:00Z,-821.0,8,16
2026-08-31T06:10:00Z,-816.0,8,16
2026-08-31T06:05:00Z,-815.0,8,16
2026-08-31T06:00:00Z,-810.0,8,16
2026-08-31T05:55:00Z,-810.0,8,16
2026-08-31T05:50:00Z,-800.0,8,16
2026-08-31T05:45:00Z,-800.0,8,16
2026-08-31T05:40:00Z,-799.0,8,16
2026-08-31T05:35:00Z,-794.0,8,16
2026-08-31T05:30:00Z,-787.0,8,16
2026-08-31T05:25:00Z,-785.0,8,16
2026-08-31T05:20:00Z,-782.0,8,16
2026-08-31T05:15:00Z,-780.0,8,16
2026-08-31T05:10:00Z,-774.0,8,16
2026-08-31T05:05:00Z,-766.0,8,16
2026-08-31T05:00:00Z,-770.0,8,16
2026-08-31T04:55:00Z,-761.0,8,16
2026-08-31T04:50:00Z,-760.0,8,16
2026-08-31T04:45:00Z,-755.0,8,16
2026-08-31T04:40:00Z,-751.0,8,16
2026-08-31T04:35:00Z,-747.0,8,16
2026-08-31T04:30:00Z,-741.0,8,16
2026-08-31T04:25:00Z,-740.0,8,16
2026-08-31T04:20:00Z,-745.0,8,16
2026-08-31T04:15:00Z,-750.0,8,16
2026-08-31T04:10:00Z,-750.0,8,16
2026-08-31T04:05:00Z,-755.0,8,16
2026-08-31T04:00:00Z,-756.0,8,16
2026-08-31T03:55:00Z,-761.0,8,16
2026-08-31T03:50:00Z,-762.0,8,16
2026-08-31T03:45:00Z,-762.0,8,16
2026-08-31T03:40:00Z,-766.0,8,16
2026-08-31T03:35:00Z,-774.0,8,16
2026-08-31T03:30:00Z,-770.0,8,16
2026-08-31T03:25:00Z,-775.0,8,16
2026-08-31T03:20:00Z,-777.0,8,16
2026-08-31T03:15:00Z,-780.0,8,16
2026-08-31T03:10:00Z,-786.0,8,16
2026-08-31T03:05:00Z,-789.0,8,16
2026-08-31T03:00:00Z,-797.0,8,16
2026-08-31T02:55:00Z,-799.0,8,16
2026-08-31T02:50:00Z,-801.0,8,16
2026-08-31T02:45:00Z,-806.0,8,16
2026-08-31T02:40:00Z,-811.0,8,16
2026-08-31T02:35:00Z,-810.0,8,16
2026-08-31T02:30:00Z,-822.0,8,16
2026-08-31T02:25:00Z,-820.0,8,16
2026-08-31T02:20:00Z,-832.0,8,16
2026-08-31T02:15:00Z,-827.0,8,16
2026-08-31T02:10:00Z,-834.0,8,16
2026-08-31T02:05:00Z,-834.0,8,16
2026-08-31T02:00:00Z,-832.0,8,16
2026-08-31T01:55:00Z,-842.0,8,16
2026-08-31T01:50:00Z,-839.0,8,16
2026-08-31T01:45:00Z,-842.0,8,16
2026-08-31T01:40:00Z,-846.0,8,16
2026-08-31T01:35:00Z,-844.0,8,16
2026-08-31T01:30:00Z,-840.0,8,16
2026-08-31T01:25:00Z,-844.0,8,16
2026-08-31T01:20:00Z,-841.0,8,16
2026-08-31T01:15:00Z,-840.0,8,16
2026-08-31T01:10:00Z,-839.0,8,16
2026-08-31T01:05:00Z,-837.0,8,16
2026-08-31T01:00:00Z,-836.0,8,16
2026-08-31T00:55:00Z,-835.0,8,16
2026-08-31T00:50:00Z,-840.0,8,16
2026-08-31T00:45:00Z,-836.0,8,16
2026-08-31T00:40:00Z,-837.0,8,16
2026-08-31T00:35:00Z,-835.0,8,16
2026-08-31T00:30:00Z,-832.0,8,16
2026-08-31T00:25:00Z,-834.0,8,16
2026-08-31T00:20:00Z,-830.0,8,16
2026-08-31T00:15:00Z,-830.0,8,16
2026-08-31T00:10:00Z,-830.0,8,16
2026-08-31T00:05:00Z,-825.0,8,16
2026-08-31T00:00:00Z,-825.0,8,16
2026-08-30T23:55:00Z,-824.0,8,16
2026-08-30T23:50:00Z,-824.0,8,16
2026-08-30T23:45:00Z,-820.0,8,16
2026-08-30T23:40:00Z,-819.0,8,16
2026-08-30T23:35:00Z,-819.0,8,16
2026-08-30T23:30:00Z,-819.0,8,16
2026-08-30T23:25:00Z,-816.0,8,16
2026-08-30T23:20:00Z,-816.0,8,16
2026-08-30T23:15:00Z,-815.0,8,16
2026-08-30T23:10:00Z,-820.0,8,16
2026-08-30T23:05:00Z,-820.0,8,16
2026-08-30T23:00:00Z,-816.0,8,16
2026-08-30T22:55:00Z,-815.0,8,16
2026-08-30T22:50:00Z,-819.0,8,16
2026-08-30T22:45:00Z,-821.0,8,16
2026-08-30T22:40:00Z,-817.0,8,16
2026-08-30T22:35:00Z,-816.0,8,16
2026-08-30T22:30:00Z,-817.0,8,16
2026-08-30T22:25:00Z,-821.0,8,16
2026-08-30T22:20:00Z,-821.0,8,16
2026-08-30T22:15:00Z,-821.0,8,16
2026-08-30T22:10:00Z,-820.0,8,16
2026-08-30T22:05:00Z,-820.0,8,16
2026-08-30T22:00:00Z,-817.0,8,16
2026-08-30T21:55:00Z,-815.0,8,16
2026-08-30T21:50:00Z,-814.0,8,16
2026-08-30T21:45:00Z,-814.0,8,16
2026-08-30T21:40:00Z,-810.0,8,16
2026-08-30T21:35:00Z,-810.0,8,16
2026-08-30T21:30:00Z,-812.0,8,16
2026-08-30T21:25:00Z,-805.0,8,16
2026-08-30T21:20:00Z,-802.0,8,16
2026-08-30T21:15:00Z,-800.0,8,16
2026-08-30T21:10:00Z,-802.0,8,16
2026-08-30T21:05:00Z,-797.0,8,16
2026-08-30T21:00:00Z,-795.0,8,16
2026-08-30T20:55:00Z,-794.0,8,16
2026-08-30T20:50:00Z,-790.0,8,16
2026-08-30T20:45:00Z,-785.0,8,16
2026-08-30T20:40:00Z,-787.0,8,16
2026-08-30T20:35:00Z,-782.0,8,16
2026-08-30T20:30:00Z,-784.0,8,16
2026-08-30T20:25:00Z,-776.0,8,16
2026-08-30T20:20:00Z,-777.0,8,16
2026-08-30T20:15:00Z,-770.0,8,16
2026-08-30T20:10:00Z,-770.0,8,16
2026-08-30T20:05:00Z,-766.0,8,16
2026-08-30T20:00:00Z,-761.0,8,16
2026-08-30T19:55:00Z,-756.0,8,16
2026-08-30T19:50:00Z,-759.0,8,16
2026-08-30T19:45:00Z,-752.0,8,16
2026-08-30T19:40:00Z,-747.0,8,16
2026-08-30T19:35:00Z,-745.0,8,16
2026-08-30T19:30:00Z,-740.0,8,16
2026-08-30T19:25:00Z,-740.0,8,16
2026-08-30T19:20:00Z,-736.0,8,16
2026-08-30T19:15:00Z,-734.0,8,16
2026-08-30T19:10:00Z,-729.0,8,16
2026-08-30T19:05:00Z,-726.0,8,16
2026-08-30T19:00:00Z,-725.0,8,16
2026-08-30T18:55:00Z,-715.0,8,16
2026-08-30T18:50:00Z,-715.0,8,16
2026-08-30T18:45:00Z,-711.0,8,16
2026-08-30T18:40:00Z,-706.0,8,16
2026-08-30T18:35:00Z,-702.0,8,16
2026-08-30T18:30:00Z,-699.0,8,16
2026-08-30T18:25:00Z,-699.0,8,16
2026-08-30T18:20:00Z,-696.0,8,16
2026-08-30T18:15:00Z,-694.0,8,16
2026-08-30T18:10:00Z,-686.0,8,16
2026-08-30T18:05:00Z,-684.0,8,16
2026-08-30T18:00:00Z,-680.0,8,16
2026-08-30T17:55:00Z,-675.0,8,16
2026-08-30T17:50:00Z,-670.0,8,16
2026-08-30T17:45:00Z,-674.0,8,16
2026-08-30T17:40:00Z,-671.0,8,16
2026-08-30T17:35:00Z,-669.0,8,16
2026-08-30T17:30:00Z,-667.0,8,16
2026-08-30T17:25:00Z,-664.0,8,16
2026-08-30T17:20:00Z,-661.0,8,16
2026-08-30T17:15:00Z,-665.0,8,16
2026-08-30T17:10:00Z,-670.0,8,16
2026-08-30T17:05:00Z,-670.0,8,16
2026-08-30T17:00:00Z,-670.0,8,16
2026-08-30T16:55:00Z,-660.0,8,16
2026-08-30T16:50:00Z,-666.0,8,16
2026-08-30T16:45:00Z,-664.0,8,16
2026-08-30T16:40:00Z,-669.0,8,16
2026-08-30T16:35:00Z,-671.0,8,16
2026-08-30T16:30:00Z,-669.0,8,16
2026-08-30T16:25:00Z,-670.0,8,16
2026-08-30T16:20:00Z,-674.0,8,16
2026-08-30T16:15:00Z,-672.0,8,16
2026-08-30T16:10:00Z,-671.0,8,16
2026-08-30T16:05:00Z,-676.0,8,16
2026-08-30T16:00:00Z,-674.0,8,16
2026-08-30T15:55:00Z,-674.0,8,16
2026-08-30T15:50:00Z,-680.0,8,16
2026-08-30T15:45:00Z,-680.0,8,16
2026-08-30T15:40:00Z,-682.0,8,16
2026-08-30T15:35:00Z,-682.0,8,16
2026-08-30T15:30:00Z,-689.0,8,16
2026-08-30T15:25:00Z,-689.0,8,16
2026-08-30T15:20:00Z,-686.0,8,16
2026-08-30T15:15:00Z,-692.0,8,16
2026-08-30T15:10:00Z,-687.0,8,16
2026-08-30T15:05:00Z,-689.0,8,16
2026-08-30T15:00:00Z,-689.0,8,16
2026-08-30T14:55:00Z,-687.0,8,16
2026-08-30T14:50:00Z,-696.0,8,16
2026-08-30T14:45:00Z,-700.0,8,16
2026-08-30T14:40:00Z,-691.0,8,16
2026-08-30T14:35:00Z,-695.0,8,16
2026-08-30T14:30:00Z,-697.0,8,16
2026-08-30T14:25:00Z,-699.0,8,16
2026-08-30T14:20:00Z,-699.0,8,16
2026-08-30T14:15:00Z,-704.0,8,16
2026-08-30T14:10:00Z,-707.0,8,16
2026-08-30T14:05:00Z,-702.0,8,16
2026-08-30T14:00:00Z,-704.0,8,16
2026-08-30T13:55:00Z,-704.0,8,16
2026-08-30T13:50:00Z,-707.0,8,16
2026-08-30T13:45:00Z,-707.0,8,16
2026-08-30T13:40:00Z,-705.0,8,16
2026-08-30T13:35:00Z,-702.0,8,16
2026-08-30T13:30:00Z,-705.0,8,16
2026-08-30T13:25:00Z,-699.0,8,16
2026-08-30T13:20:00Z,-695.0,8,16
2026-08-30T13:15:00Z,-687.0,8,16
2026-08-30T13:10:00Z,-687.0,8,16
2026-08-30T13:05:00Z,-687.0,8,16
2026-08-30T13:00:00Z,-681.0,8,16
2026-08-30T12:55:00Z,-679.0,8,16
2026-08-30T12:50:00Z,-674.0,8,16
2026-08-30T12:45:00Z,-667.0,8,16
2026-08-30T12:40:00Z,-665.0,8,16
2026-08-30T12:35:00Z,-660.0,8,16
2026-08-30T12:30:00Z,-655.0,8,16
2026-08-30T12:25:00Z,-646.0,8,16
2026-08-30T12:20:00Z,-646.0,8,16
2026-08-30T12:15:00Z,-640.0,8,16
2026-08-30T12:10:00Z,-632.0,8,16
2026-08-30T12:05:00Z,-626.0,8,16
2026-08-30T12:00:00Z,-622.0,8,16
2026-08-30T11:55:00Z,-616.0,8,16
2026-08-30T11:50:00Z,-614.0,8,16
2026-08-30T11:45:00Z,-605.0,8,16
2026-08-30T11:40:00Z,-599.0,8,16
2026-08-30T11:35:00Z,-596.0,8,16
2026-08-30T11:30:00Z,-590.0,8,16
2026-08-30T11:25:00Z,-592.0,8,16
2026-08-30T11:20:00Z,-580.0,8,16
2026-08-30T11:15:00Z,-575.0,8,16
2026-08-30T11:10:00Z,-571.0,8,16
2026-08-30T11:05:00Z,-565.0,8,16
2026-08-30T11:00:00Z,-564.0,8,16
2026-08-30T10:55:00Z,-562.0,8,16
2026-08-30T10:50:00Z,-559.0,8,16
2026-08-30T10:45:00Z,-557.0,8,16
2026-08-30T10:40:00Z,-552.0,8,16
2026-08-30T10:35:00Z,-545.0,8,16
2026-08-30T10:30:00Z,-542.0,8,16
2026-08-30T10:25:00Z,-546.0,8,16
2026-08-30T10:20:00Z,-544.0,8,16
2026-08-30T10:15:00Z,-541.0,8,16
2026-08-30T10:10:00Z,-544.0,8,16
2026-08-30T10:05:00Z,-540.0,8,16
2026-08-30T10:00:00Z,-544.0,8,16
2026-08-30T09:55:00Z,-539.0,8,16
2026-08-30T09:50:00Z,-539.0,8,16
2026-08-30T09:45:00Z,-539.0,8,16
2026-08-30T09:40:00Z,-540.0,8,16
2026-08-30T09:35:00Z,-537.0,8,16
2026-08-30T09:30:00Z,-537.0,8,16
2026-08-30T09:25:00Z,-535.0,8,16
2026-08-30T09:20:00Z,-539.0,8,16
2026-08-30T09:15:00Z,-539.0,8,16
2026-08-30T09:10:00Z,-540.0,8,16
2026-08-30T09:05:00Z,-539.0,8,16
2026-08-30T09:00:00Z,-539.0,8,16
2026-08-30T08:55:00Z,-544.0,8,16
2026-08-30T08:50:00Z,-542.0,8,16
2026-08-30T08:45:00Z,-544.0,8,16
2026-08-30T08:40:00Z,-546.0,8,16
2026-08-30T08:35:00Z,-547.0,8,16
2026-08-30T08:30:00Z,-550.0,8,16
2026-08-30T08:25:00Z,-556.0,8,16
2026-08-30T08:20:00Z,-555.0,8,16
2026-08-30T08:15:00Z,-557.0,8,16
2026-08-30T08:10:00Z,-560.0,8,16
2026-08-30T08:05:00Z,-561.0,8,16
2026-08-30T08:00:00Z,-566.0,8,16
2026-08-30T07:55:00Z,-570.0,8,16
2026-08-30T07:50:00Z,-574.0,8,16
2026-08-30T07:45:00Z,-577.0,8,16
2026-08-30T07:40:00Z,-582.0,8,16
2026-08-30T07:35:00Z,-584.0,8,16
2026-08-30T07:30:00Z,-591.0,8,16
2026-08-30T07:25:00Z,-596.0,8,16
2026-08-30T07:20:00Z,-597.0,8,16
2026-08-30T07:15:00Z,-610.0,8,16
2026-08-30T07:10:00Z,-609.0,8,16
2026-08-30T07:05:00Z,-619.0,8,16
2026-08-30T07:00:00Z,-619.0,8,16
2026-08-30T06:55:00Z,-629.0,8,16
2026-08-30T06:50:00Z,-636.0,8,16
2026-08-30T06:45:00Z,-640.0,8,16
2026-08-30T06:40:00Z,-645.0,8,16
2026-08-30T06:35:00Z,-650.0,8,16
2026-08-30T06:30:00Z,-656.0,8,16
2026-08-30T06:25:00Z,-664.0,8,16
2026-08-30T06:20:00Z,-667.0,8,16
2026-08-30T06:15:00Z,-672.0,8,16
2026-08-30T06:10:00Z,-675.0,8,16
2026-08-30T06:05:00Z,-682.0,8,16
2026-08-30T06:00:00Z,-687.0,8,16
2026-08-30T05:55:00Z,-695.0,8,16
2026-08-30T05:50:00Z,-695.0,8,16
2026-08-30T05:45:00Z,-702.0,8,16
2026-08-30T05:40:00Z,-706.0,8,16
2026-08-30T05:35:00Z,-707.0,8,16
2026-08-30T05:30:00Z,-710.0,8,16
2026-08-30T05:25:00Z,-711.0,8,16
2026-08-30T05:20:00Z,-721.0,8,16
2026-08-30T05:15:00Z,-725.0,8,16
2026-08-30T05:10:00Z,-724.0,8,16
2026-08-30T05:05:00Z,-726.0,8,16
2026-08-30T05:00:00Z,-726.0,8,16
2026-08-30T04:55:00Z,-727.0,8,16
2026-08-30T04:50:00Z,-730.0,8,16
2026-08-30T04:45:00Z,-726.0,8,16
2026-08-30T04:40:00Z,-727.0,8,16
2026-08-30T04:35:00Z,-727.0,8,16
2026-08-30T04:30:00Z,-727.0,8,16
2026-08-30T04:25:00Z,-724.0,8,16
2026-08-30T04:20:00Z,-724.0,8,16
2026-08-30T04:15:00Z,-726.0,8,16
2026-08-30T04:10:00Z,-722.0,8,16
2026-08-30T04:05:00Z,-715.0,8,16
2026-08-30T04:00:00Z,-722.0,8,16
2026-08-30T03:55:00Z,-716.0,8,16
2026-08-30T03:50:00Z,-715.0,8,16
2026-08-30T03:45:00Z,-717.0,8,16
2026-08-30T03:40:00Z,-712.0,8,16
2026-08-30T03:35:00Z,-714.0,8,16
2026-08-30T03:30:00Z,-710.0,8,16
2026-08-30T03:25:00Z,-709.0,8,16
2026-08-30T03:20:00Z,-707.0,8,16
2026-08-30T03:15:00Z,-707.0,8,16
2026-08-30T03:10:00Z,-701.0,8,16
2026-08-30T03:05:00Z,-699.0,8,16
2026-08-30T03:00:00Z,-701.0,8,16
2026-08-30T02:55:00Z,-697.0,8,16
2026-08-30T02:50:00Z,-695.0,8,16
2026-08-30T02:45:00Z,-694.0,8,16
2026-08-30T02:40:00Z,-690.0,8,16
2026-08-30T02:35:00Z,-695.0,8,16
2026-08-30T02:30:00Z,-685.0,8,16
2026-08-30T02:25:00Z,-689.0,8,16
2026-08-30T02:20:00Z,-681.0,8,16
2026-08-30T02:15:00Z,-680.0,8,16
2026-08-30T02:10:00Z,-682.0,8,16
2026-08-30T02:05:00Z,-679.0,8,16
2026-08-30T02:00:00Z,-679.0,8,16
2026-08-30T01:55:00Z,-679.0,8,16
2026-08-30T01:50:00Z,-676.0,8,16
2026-08-30T01:45:00Z,-671.0,8,16
2026-08-30T01:40:00Z,-666.0,8,16
2026-08-30T01:35:00Z,-670.0,8,16
2026-08-30T01:30:00Z,-665.0,8,16
2026-08-30T01:25:00Z,-661.0,8,16
2026-08-30T01:20:00Z,-662.0,8,16
2026-08-30T01:15:00Z,-657.0,8,16
2026-08-30T01:10:00Z,-652.0,8,16
2026-08-30T01:05:00Z,-661.0,8,16
2026-08-30T01:00:00Z,-655.0,8,16
2026-08-30T00:55:00Z,-654.0,8,16
2026-08-30T00:50:00Z,-659.0,8,16
2026-08-30T00:45:00Z,-661.0,8,16
2026-08-30T00:40:00Z,-664.0,8,16
2026-08-30T00:35:00Z,-662.0,8,16
2026-08-30T00:30:00Z,-666.0,8,16
2026-08-30T00:25:00Z,-667.0,8,16
2026-08-30T00:20:00Z,-671.0,8,16
2026-08-30T00:15:00Z,-671.0,8,16
2026-08-30T00:10:00Z,-679.0,8,16
2026-08-30T00:05:00Z,-684.0,8,16
2026-08-30T00:00:00Z,-684.0,8,16
2026-08-29T23:55:00Z,-692.0,8,16
2026-08-29T23:50:00Z,-695.0,8,16
2026-08-29T23:45:00Z,-700.0,8,16
2026-08-29T23:40:00Z,-705.0,8,16
2026-08-29T23:35:00Z,-707.0,8,16
2026-08-29T23:30:00Z,-706.0,8,16
2026-08-29T23:25:00Z,-716.0,8,16
2026-08-29T23:20:00Z,-725.0,8,16
2026-08-29T23:15:00Z,-725.0,8,16
2026-08-29T23:10:00Z,-730.0,8,16
2026-08-29T23:05:00Z,-739.0,8,16
2026-08-29T23:00:00Z,-740.0,8,16
2026-08-29T22:55:00Z,-745.0,8,16
2026-08-29T22:50:00Z,-750.0,8,16
2026-08-29T22:45:00Z,-754.0,8,16
2026-08-29T22:40:00Z,-761.0,8,16
2026-08-29T22:35:00Z,-762.0,8,16
2026-08-29T22:30:00Z,-764.0,8,16
2026-08-29T22:25:00Z,-769.0,8,16
2026-08-29T22:20:00Z,-774.0,8,16
2026-08-29T22:15:00Z,-775.0,8,16
2026-08-29T22:10:00Z,-781.0,8,16
2026-08-29T22:05:00Z,-782.0,8,16
2026-08-29T22:00:00Z,-787.0,8,16
2026-08-29T21:55:00Z,-792.0,8,16
2026-08-29T21:50:00Z,-795.0,8,16
2026-08-29T21:45:00Z,-795.0,8,16
2026-08-29T21:40:00Z,-791.0,8,16
2026-08-29T21:35:00Z,-800.0,8,16
2026-08-29T21:30:00Z,-794.0,8,16
