timestamp_utc,value_mm,statut,qualification,year,date
2016-06-27 20:01:00+00:00,2120,16,20,2016,2016-06-27
2016-06-27 23:23:00+00:00,2000,16,20,2016,2016-06-27
2016-06-28 00:58:00+00:00,1980,16,20,2016,2016-06-28
2016-06-28 02:01:00+00:00,1980,16,20,2016,2016-06-28
2016-06-28 05:07:00+00:00,2090,16,20,2016,2016-06-28
2016-06-28 06:34:00+00:00,2130,16,20,2016,2016-06-28
2016-06-28 08:46:00+00:00,2160,16,20,2016,2016-06-28
2016-06-28 09:19:00+00:00,2150,16,20,2016,2016-06-28
2016-06-28 10:33:00+00:00,2090,16,20,2016,2016-06-28
2016-06-28 11:56:00+00:00,2050,16,20,2016,2016-06-28
2016-06-28 14:33:00+00:00,1990,16,20,2016,2016-06-28
2016-06-28 15:54:00+00:00,1970,16,20,2016,2016-06-28
2016-06-28 19:59:00+00:00,1970,16,20,2016,2016-06-28
2016-06-28 23:24:00+00:00,1980,16,20,2016,2016-06-28
2016-06-29 02:46:00+00:00,1900,16,20,2016,2016-06-29
2016-06-29 05:33:00+00:00,1790,16,20,2016,2016-06-29
2016-06-29 07:02:00+00:00,1800,16,20,2016,2016-06-29
2016-06-29 09:12:00+00:00,1800,16,20,2016,2016-06-29
2016-06-29 11:04:00+00:00,1780,16,20,2016,2016-06-29
2016-06-29 12:06:00+00:00,1760,16,20,2016,2016-06-29
2016-06-29 14:32:00+00:00,1680,16,20,2016,2016-06-29
2016-06-29 16:26:00+00:00,1650,16,20,2016,2016-06-29
