timestamp_utc,value_mm,statut,qualification,year,date
2016-06-11 18:30:00+00:00,1029,12,20,2016,2016-06-11
2016-06-11 20:00:00+00:00,1042,12,20,2016,2016-06-11
2016-06-11 21:15:00+00:00,1062,12,20,2016,2016-06-11
2016-06-11 23:15:00+00:00,1071,12,20,2016,2016-06-11
2016-06-12 00:45:00+00:00,1061,12,20,2016,2016-06-12
2016-06-12 01:15:00+00:00,1053,12,20,2016,2016-06-12
2016-06-12 02:00:00+00:00,1034,12,20,2016,2016-06-12
2016-06-12 03:45:00+00:00,975,12,20,2016,2016-06-12
2016-06-12 04:15:00+00:00,965,12,20,2016,2016-06-12
2016-06-12 04:45:00+00:00,963,12,20,2016,2016-06-12
2016-06-12 05:45:00+00:00,975,12,20,2016,2016-06-12
2016-06-12 07:15:00+00:00,1022,12,20,2016,2016-06-12
2016-06-12 08:00:00+00:00,1041,12,20,2016,2016-06-12
2016-06-12 08:30:00+00:00,1045,12,20,2016,2016-06-12
2016-06-12 09:30:00+00:00,1042,12,20,2016,2016-06-12
2016-06-12 10:30:00+00:00,1044,12,20,2016,2016-06-12
2016-06-12 13:00:00+00:00,1018,12,20,2016,2016-06-12
2016-06-12 15:00:00+00:00,1016,12,20,2016,2016-06-12
2016-06-12 16:00:00+00:00,1012,12,20,2016,2016-06-12
2016-06-12 16:45:00+00:00,996,12,20,2016,2016-06-12
2016-06-12 17:15:00+00:00,1000,12,20,2016,2016-06-12
2016-06-12 18:00:00+00:00,1000,12,20,2016,2016-06-12
2016-06-12 18:30:00+00:00,997,12,20,2016,2016-06-12
2016-06-12 19:00:00+00:00,990,12,20,2016,2016-06-12
2016-06-12 19:30:00+00:00,995,12,20,2016,2016-06-12
2016-06-12 20:30:00+00:00,995,12,20,2016,2016-06-12
2016-06-12 22:30:00+00:00,986,12,20,2016,2016-06-12
2016-06-12 23:45:00+00:00,973,12,20,2016,2016-06-12
2016-06-13 00:30:00+00:00,961,12,20,2016,2016-06-13
2016-06-13 03:30:00+00:00,890,12,20,2016,2016-06-13
2016-06-13 04:00:00+00:00,882,12,20,2016,2016-06-13
2016-06-13 04:45:00+00:00,875,12,20,2016,2016-06-13
2016-06-13 05:15:00+00:00,878,12,20,2016,2016-06-13
2016-06-13 05:45:00+00:00,886,12,20,2016,2016-06-13
2016-06-13 08:15:00+00:00,967,12,20,2016,2016-06-13
2016-06-13 08:45:00+00:00,980,12,20,2016,2016-06-13
2016-06-13 09:15:00+00:00,990,12,20,2016,2016-06-13
2016-06-13 10:00:00+00:00,996,12,20,2016,2016-06-13
2016-06-13 10:30:00+00:00,988,12,20,2016,2016-06-13
2016-06-13 11:45:00+00:00,936,12,20,2016,2016-06-13
2016-06-13 12:15:00+00:00,920,12,20,2016,2016-06-13
2016-06-13 13:45:00+00:00,845,12,20,2016,2016-06-13
2016-06-13 14:15:00+00:00,817,12,20,2016,2016-06-13
2016-06-13 15:00:00+00:00,786,12,20,2016,2016-06-13
2016-06-13 15:45:00+00:00,761,12,20,2016,2016-06-13
2016-06-13 16:30:00+00:00,752,12,20,2016,2016-06-13
2016-06-13 17:15:00+00:00,755,12,20,2016,2016-06-13
2016-06-13 18:00:00+00:00,770,12,20,2016,2016-06-13
2016-06-13 18:30:00+00:00,795,12,20,2016,2016-06-13
2016-06-13 19:15:00+00:00,816,12,20,2016,2016-06-13
2016-06-13 20:00:00+00:00,850,12,20,2016,2016-06-13
2016-06-13 20:30:00+00:00,864,12,20,2016,2016-06-13
2016-06-13 21:30:00+00:00,884,12,20,2016,2016-06-13
2016-06-13 22:00:00+00:00,889,12,20,2016,2016-06-13
2016-06-13 22:45:00+00:00,911,12,20,2016,2016-06-13
2016-06-14 00:00:00+00:00,926,12,20,2016,2016-06-14
2016-06-14 00:30:00+00:00,924,12,20,2016,2016-06-14
2016-06-14 01:00:00+00:00,914,12,20,2016,2016-06-14
2016-06-14 01:30:00+00:00,897,12,20,2016,2016-06-14
2016-06-14 03:15:00+00:00,824,12,20,2016,2016-06-14
2016-06-14 04:15:00+00:00,791,12,20,2016,2016-06-14
2016-06-14 04:30:00+00:00,787,12,20,2016,2016-06-14
2016-06-14 05:00:00+00:00,785,12,20,2016,2016-06-14
2016-06-14 05:30:00+00:00,787,12,20,2016,2016-06-14
2016-06-14 06:00:00+00:00,797,12,20,2016,2016-06-14
2016-06-14 07:15:00+00:00,829,12,20,2016,2016-06-14
2016-06-14 07:45:00+00:00,835,12,20,2016,2016-06-14
2016-06-14 08:15:00+00:00,836,12,20,2016,2016-06-14
2016-06-14 09:30:00+00:00,828,12,20,2016,2016-06-14
2016-06-14 10:30:00+00:00,815,12,20,2016,2016-06-14
2016-06-14 11:00:00+00:00,801,12,20,2016,2016-06-14
2016-06-14 11:30:00+00:00,800,12,20,2016,2016-06-14
2016-06-14 12:15:00+00:00,792,12,20,2016,2016-06-14
2016-06-14 12:45:00+00:00,797,12,20,2016,2016-06-14
2016-06-14 13:30:00+00:00,789,12,20,2016,2016-06-14
2016-06-14 14:00:00+00:00,781,12,20,2016,2016-06-14
2016-06-14 14:15:00+00:00,785,12,20,2016,2016-06-14
2016-06-14 14:30:00+00:00,794,12,20,2016,2016-06-14
2016-06-14 14:45:00+00:00,797,12,20,2016,2016-06-14
2016-06-14 15:15:00+00:00,795,12,20,2016,2016-06-14
2016-06-14 15:45:00+00:00,802,12,20,2016,2016-06-14
2016-06-14 16:15:00+00:00,803,12,20,2016,2016-06-14
2016-06-14 17:45:00+00:00,786,12,20,2016,2016-06-14
2016-06-14 19:00:00+00:00,764,12,20,2016,2016-06-14
2016-06-14 20:00:00+00:00,761,12,20,2016,2016-06-14
